Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Slippery Slits","Buried Treasure > Electric Edge > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118866021/slippery-slits,3.0,-1,"Trad, TR",5.8,1,90,50.2261,-122.87373
"Motel of Lost Companions","(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117074776/motel-of-lost-companions,3.0,-1,Sport,5.12c,1,80,49.44231,-119.56166
Finntastic,"Swiss Cheese > Nordic Rock > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114524975/finntastic,3.0,-1,Sport,5.10a,1,40,50.10356,-122.97887
Driza-bone,"(g) Tippling Tower > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119399213/driza-bone,3.0,-1,Sport,5.10c,1,,49.44374,-119.56553
"Jungle Gym","Buried Treasure > Electric Edge > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118866058/jungle-gym,3.0,-1,"Sport, TR",5.10a,1,60,50.2261,-122.87373
"Into the Orange","(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120866663/into-the-orange,3.0,-1,Sport,5.12a,1,45,49.44656,-119.56245
Salamander,"Salamander > New Crest Creek > Crest Creek Crags > Strathcona Provincial Park > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114595992/salamander,3.0,-1,"Sport, Alpine",5.10a,1,70,49.83903,-125.91001
"Squampton Sticker on a Rollls Royce","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461512/squampton-sticker-on-a-rollls-royce,3.0,-1,Sport,5.11c,1,,49.71458,-123.10327
"Tiger King","Upper Cat Wall > Cat Walls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120478717/tiger-king,3.0,-1,Sport,5.11d,1,,49.3446,-117.80379
"Squeeze Me In","Gomer Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118748096/squeeze-me-in,3.0,-1,Sport,5.9,1,80,49.77624,-119.53432
"I'm Allowed To Be This Way","Lower Road Side Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053791/im-allowed-to-be-this-way,3.0,-1,Sport,5.12a,1,40,49.07718,-121.71184
Pistachio,"Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118751499/pistachio,3.0,-1,Sport,5.10a,1,59,49.77609,-119.53263
"Stihl the Daddy","Echo Beach > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120997103/stihl-the-daddy,3.0,-1,Sport,5.11b,1,50,49.90387,-123.15711
"Southern Comfort","Gomer Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118748118/southern-comfort,3.0,-1,Sport,5.10b,1,80,49.77624,-119.53432
"Down the Hatch","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448365/down-the-hatch,3.0,-1,Sport,5.10d,1,60,49.83187,-123.14638
"Over the Little Top","Blaze Wall > Upper Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122338186/over-the-little-top,3.0,-1,Sport,5.11-,1,,49.77528,-117.46655
"Sneaky Pete","Far Far Left Wall > The Apron > Marble Canyon Rock > Marble Canyon > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119009937/sneaky-pete,2.6,-1,Sport,5.10d,8,660,50.85125,-121.70435
Uninspired,"Lower Road Side Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120805274/uninspired,3.0,-1,Sport,5.12a,1,55,49.07718,-121.71184
"Whine and Cheese","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114467714/whine-and-cheese,3.0,-1,Sport,5.12a/b,1,,49.71443,-123.10324
"Attempted Theft","Lonely Boy > Lonely Crags > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113411360/attempted-theft,3.0,-1,Sport,5.7,1,,49.78216,-119.51553
"Lichen in my Cleavage","Keystone Crag > West Side Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117027619/lichen-in-my-cleavage,3.0,-1,"Sport, TR",5.9,1,53,50.13972,-125.26353
"Weekend Warrior","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118703609/weekend-warrior,3.0,-1,"Trad, TR",5.7,1,70,55.61555,-121.89393
"Minor Threat","(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120763082/minor-threat,3.0,-1,Sport,5.12a,1,45,49.44656,-119.56245
"The Railway","Lower Kitselas > Kitselas > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117011074/the-railway,3.0,-1,"Sport, TR",5.10,1,65,54.54896,-128.49727
"Not A Toy","Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118751442/not-a-toy,3.0,-1,Sport,5.10b,1,59,49.77609,-119.53263
"Easy Pickings","Right Side > Polished Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120565402/easy-pickings,3.0,-1,Sport,5.9+,1,,49.26712,-117.66408
"Youth Gone Wild","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106240388/youth-gone-wild,2.5,-1,Sport,5.12a,1,50,49.6437,-123.2121
"Pitch 15","Shangri-Low (Dusk Wall) > North End > Copper Mountain > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117035641/pitch-15,3.0,-1,Sport,5.10a,1,50,54.52337,-128.50333
"Early For Breakfast","High Country Bluff > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116627906/early-for-breakfast,3.0,-1,"Sport, TR",5.10b,1,,49.34854,-117.26618
"Under the Umbrella","Main Wall > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119064191/under-the-umbrella,3.0,-1,Sport,5.10+,1,,49.62655,-125.08874
"Cold Fingers","Raven Crag > CIC slabs > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120881825/cold-fingers,3.0,-1,Sport,5.10c,1,,49.51042,-117.25913
"Thumb in the Bum","(b) Muscle Beach > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120762224/thumb-in-the-bum,3.0,-1,Sport,5.11c,1,45,49.4455,-119.56701
"Exit Stage Left","The Sport Temple > Sport Temple > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119596931/exit-stage-left,3.0,-1,Sport,5.11c,1,,49.90609,-123.16407
"Razor's Edge","Croissant Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118747299/razors-edge,3.0,-1,Sport,5.11c,1,82,49.7764,-119.53531
Krymptonite,"(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120763121/krymptonite,3.0,-1,Sport,5.12c,1,45,49.44656,-119.56245
"Island Hoping","Southern Dihedrals > Copper Mountain > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119066084/island-hoping,3.0,-1,Sport,5.10d,1,28,54.51414,-128.49973
Fructosis,"Sector 3 > Nathan's Wall > Spillimacheen > Rockies > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118858286/fructosis,3.0,-1,Sport,5.12a,1,65,50.9073,-116.4385
"Aerie In-Cuts","Raptor Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113348733/aerie-in-cuts,3.0,-1,Sport,5.7,1,,50.93564,-118.20433
Flaky,"Moss & Choss Wall > Electric Edge > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118866133/flaky,3.0,-1,Sport,5.7,1,50,50.22777,-122.87321
"The Last Waltz","Woodbury Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114460183/the-last-waltz,3.0,-1,Sport,5.11c,1,90,49.77021,-116.92887
"Hoveland Arete","Main Wall (Right Portion) > Kitselas > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117008922/hoveland-arete,3.0,-1,"Trad, TR",5.10,1,100,54.54896,-128.49727
"Leather Studded Choker","Powder Room > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053882/leather-studded-choker,3.0,-1,Sport,5.11a/b,1,,49.0771,-121.71197
XXX,"Lonely Girl > Lonely Crags > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113411372/xxx,3.0,-1,Sport,5.10a,1,,49.77974,-119.51717
Thighmaster,"Keystone Crag > West Side Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117027681/thighmaster,3.0,-1,"Sport, TR",5.11a,1,49,50.13972,-125.26353
"Hissy Fit","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118728707/hissy-fit,3.0,-1,"Trad, TR","5.9 PG13",1,70,55.61555,-121.89393
"The White Dike","Trail Side Crag > Extew > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117585130/the-white-dike,3.0,-1,Sport,5.10c,1,40,54.42977,-129.07479
"The Beach is over there","(b) Muscle Beach > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117313871/the-beach-is-over-there,3.0,-1,Sport,5.11a,1,50,49.4455,-119.56701
Koto,"Art Exhibit > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121992831/koto,3.0,-1,Sport,5.11+,1,60,49.76215,-123.13118
"Link up","(a) Foreplay Left and Centre > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117785521/link-up,3.0,-1,Sport,5.11b/c,1,50,49.45248,-119.56587
"Piton Traverse","Hatzic Prairie > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109193319/piton-traverse,3.0,-1,Sport,5.10c/d,1,65,49.2036,-122.2622
[Redacted],"Box Canyon > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107270422/redacted,3.0,-1,Sport,5.10c/d,1,90,49.5731,-121.1882
"Saddle Route","Keystone Crag > West Side Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117027711/saddle-route,3.0,-1,"Sport, TR",5.10d,1,49,50.13972,-125.26353
"The Revenant","The Halfway House > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523738/the-revenant,3.0,-1,Sport,5.11d,1,75,49.9463,-123.1665
"Theodore Donald Karabotsos Memorial Route","Pub Wall > Lions Head > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114293083/theodore-donald-karabotsos-memorial-route,3.0,-1,Sport,5.10d,1,60,49.33372,-117.67683
"Torn Memento","Keystone Crag > West Side Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117071709/torn-memento,3.0,-1,Sport,5.10a,1,45,50.13972,-125.26353
"Bulging Left","Moss & Choss Wall > Electric Edge > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118866137/bulging-left,3.0,-1,"Sport, TR",5.9,1,40,50.22777,-122.87321
Aroofnophobia,"Main Wall > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119064182/aroofnophobia,3.0,-1,Sport,5.11,1,,49.62655,-125.08874
"Totally Villainous","(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114210191/totally-villainous,3.0,-1,Sport,5.11a,1,100,49.44601,-119.55734
"Daze of Prohibition","The Distillery > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114446008/daze-of-prohibition,3.0,-1,Sport,5.11d,1,,49.84292,-123.14657
"Angry Birds","Raven Wall > Waterline > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114460065/angry-birds,3.0,-1,Sport,5.12a,1,90,49.27828,-117.66089
"Middle Aged Madness","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461541/middle-aged-madness,3.0,-1,Sport,5.12a,1,,49.71458,-123.10327
"It's a Breeze","Whirlwind Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112819900/its-a-breeze,3.0,-1,Sport,5.6,1,50,49.26736,-117.66332
